angus7572	watch	1.000	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
avasez	mama meaty watch wonder	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
billrowe	affiliate marketing traffic targeted generate strategies	0.167 0.167 0.167 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
botfuu	photo mayfeld	0.500 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
citizenrobot	shirts amazing alley bobfreelander movie site	0.167 0.167 0.167 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
clickdigitalpro	photo good lighting great composition learn basics photography	0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
igobytony	love shaker bass sweet snare damn	0.167 0.167 0.167 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
jesskiimo	aliveeee cold	0.500 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
jondewey	hydrates water coedmagazine beer hell yeah afterall better	0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
kamikazekush909	play zombies japanese	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
leeart	photo fail owned myspace	0.200 0.400 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
legacy62	love rpattzwho time pics strolling streets picture pattyransom	0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
lettymyrtle	heard days hmmm news flight france	0.167 0.167 0.167 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
lscribbly	portfolio night tonight attending thefark brian	0.167 0.167 0.167 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
makingmo257	arstechnica browsing	0.500 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
managerxing	jobs sales applicant falls manager united retail assistant corporate sioux	0.091 0.091 0.045 0.182 0.091 0.091 0.091 0.045 0.091 0.182	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
mariseh	hora dessas acordada	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
marselo	jobs steve vuelve	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
meixner93	movies	1.000	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
mpriestarnold	karim rashid window marvin click view inspiration	0.125 0.125 0.125 0.125 0.125 0.250 0.125	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
mysa_health	snyderman adults wondered nancy shots lifescript myths medical answers	0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
nzheraldtech	mike play field level rules newest telco executive reynolds sports likes	0.077 0.154 0.077 0.077 0.077 0.077 0.154 0.077 0.077 0.077 0.077	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
ocruscblog	kudos mark early serious sanchez signing	0.143 0.143 0.143 0.143 0.286 0.143	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
oe24news_welt	pandemie warnstufe chste ruft	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
pawerks	flickr design eyeshades plasma behold ancient sungla torch igaaks chic pool	0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
petereifler	marathon klicken bleiben ruhig muffensausen	0.200 0.200 0.200 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
phillipmaddox	garden fish thingie tank	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
pizano3	miranda enemy reading administration insanity obama country reigns rights	0.100 0.100 0.100 0.100 0.200 0.100 0.100 0.100 0.100	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
popsingerchat	duet michael mood beyonce music george	0.167 0.167 0.167 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
sleonem	mantiene estomago buen	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
solomofo	chillin break	0.500 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
soyangel	cuanta razon	0.500 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
thebaumgroup	great tkulzer split marketing cathystucker whichtestwon test site showcasing	0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
topcarrot	lychee city studio popsicles avocado market popshop sound strawberry farmers vegan	0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
alphoenix	avec ressant rieur forcats voir twittosph cartographie	0.143 0.143 0.143 0.143 0.143 0.143 0.143	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
ashleyypeacee	minute quick park walking cayla maid picture cousin	0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
bigmiggy24	directory funny detroitsports sports	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
briellebrielle	sotd thread best donuts posted luck exquisitely_me	0.143 0.143 0.143 0.143 0.143 0.143 0.143	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
bs09weimar	studis banken wollen rmen	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
comersusforum	total post shipping	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
dasouth	business watch kingdom jones music canton video	0.143 0.143 0.143 0.143 0.143 0.143 0.143	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
davidmisner	boat adamkerchman amzing capella	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
devmicro	business will crew videos high create promotional stunning film devmicro impact	0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
dreamweavr72	nonsense religious	0.500 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
eckhartinterior	design great forget ontwerpfabriek visit ideas fresh nelle rotterdam	0.200 0.100 0.100 0.100 0.100 0.100 0.100 0.100 0.100	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
elaqiu	cheap jacobs marc	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
fallondpicks	month coming watched potential weeks climbed zeus base	0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
favrdbot	rayke favrd	0.500 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
green813	previous matter making experience betfair	0.200 0.200 0.200 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
gregadams	tech nambu great client lots robust ipod features users touch iphone	0.083 0.167 0.083 0.083 0.083 0.083 0.083 0.083 0.083 0.083 0.083	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
hashjobs	jobs irvine account abbott manager drugs regional	0.143 0.143 0.143 0.143 0.143 0.143 0.143	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
jennifercookebw	california pretty wilshire beverly woman move thks called julia janelasky roberts	0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
johnalfordsmith	clause	1.000	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
karaorlando	buttons today bigger equals blackberrys	0.167 0.333 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
katiebisson	radio listening sworn going tomorrow work ottawa jayde_nicole	0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
ktrkhouston	prison headed system killing install secretly babysitter jersey	0.222 0.111 0.111 0.111 0.111 0.111 0.111 0.111	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
leannebarbery	guys pain chrisandcal	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
linap	homework globecampus prof cheating computer	0.200 0.200 0.200 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
madcitywi	begun blog post swine pandemic	0.200 0.200 0.200 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
nerostarmoon	mandenme tambi pero mulitas regalos felicitaciones acepto	0.143 0.143 0.143 0.143 0.143 0.143 0.143	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
netrecruiter	designer issaquah contract position	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
oahuvb	award congrats hawaiimagazine dozen hoku winners hanohano	0.143 0.143 0.143 0.143 0.143 0.143 0.143	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
obravip	temos gravabsoluta blog tamb obravip dicas umas	0.143 0.143 0.143 0.143 0.143 0.143 0.143	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
ottawaguru	cbcworldnews human allow urged international lanka rights abuses probe	0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
purchasingxing	jobs cincinnati purchase united purchasing supervisor corporate	0.143 0.143 0.143 0.143 0.143 0.143 0.143	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
religionupdates	prayer sentencing mother case full husband death	0.143 0.143 0.143 0.143 0.143 0.143 0.143	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
saylor70	deins sevenmac versteigert wird	0.200 0.400 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
stoneysharp	land judge lost	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
wa_imaging	policy coverage scans oncologic	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
whiskeymilitia	cannon stainless watch fuel blow addiction competition nixon	0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
xandybritto	minha autor post gravz cada	0.111 0.222 0.222 0.111 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
xenopara74	testing copy jasonasem	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
alexdavis460	filling surveys hour	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
analoghypehd	game will copies ghostbusters stream live people godfree video	0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
antaranews	umumkan wabah babi	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
bowlwiki	bowling pace list muchas alley dylanp nice steady shout gracias large worries	0.077 0.077 0.077 0.077 0.077 0.154 0.077 0.077 0.077 0.077 0.077 0.077	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
captainannoying	southerners critters dumb call	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
cintia71	cirilo arquivo diploma deveria universidade delegacia educa	0.143 0.143 0.143 0.143 0.143 0.143 0.143	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
cricketnext	africa south overs england	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
davebowker	final true destination films	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
davimario	televisa mais blog noticias aqui programapanico	0.167 0.167 0.167 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
dtownpistonsfan	business cards create mashable ways paperless	0.167 0.167 0.167 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
fareground	business worth shropshire	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
frostyyyyyyyyy	cornball stladyel birds ughhh girls moving hate	0.143 0.143 0.143 0.143 0.143 0.143 0.143	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
gordonchiu	happened honor cards didn card sharper horrible nice waywardrose image gift	0.083 0.083 0.083 0.083 0.083 0.083 0.083 0.083 0.083 0.083 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
graphicsoftware	term endurance traditional versus training sprint interval short	0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
inaug_rss	launch inauguration telegraph britain channel tinyurl http news	0.111 0.111 0.222 0.111 0.111 0.111 0.111 0.111	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
jhurtado	gentleman defeats inspiring garros consecutive tennis roger roland video federer	0.100 0.100 0.100 0.100 0.100 0.100 0.100 0.100 0.100 0.100	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
jmhs	spor directory yankees politics	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
ksoileau	chasm named czars czartitles czar obamateur dohbama tcot	0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
maqo	viendo falsa porcina vamo tercera videochat alarma	0.143 0.143 0.143 0.143 0.143 0.143 0.143	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
meganwhitmire	blanket pretty sickie sick cool	0.200 0.200 0.200 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
mikiewd	level performance physical move working year fitness strategy health	0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
nabucodorozor	artist bakalov tweetmeme	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
nico_live	start	1.000	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
reisebine	lose irish australia backpackers perth stolen	0.167 0.167 0.167 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
robinnash	edge dyrdek tonight	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
roderika953	movies	1.000	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
ronaldolenoir	digamos estou ricardolanza recolhido	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
sezro	impressed drained totally manchester long misses	0.167 0.167 0.167 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
tdankmyer	example meaningful care mclellan exchange perscribing better health lead	0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
thequeensheba	will vistaprint surely facebook	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
tshirtjokes	jackpot	1.000	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
xmarcelax	mais rica isso fosse bonita	0.200 0.200 0.200 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
zegolf	jackiecon primary officially application jackie hooray school submitted	0.111 0.111 0.111 0.111 0.111 0.222 0.111 0.111	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
arunbatchu	quote mtnygard favorite	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
asdfnick	nevermind cassiefasho	0.500 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
chaostoorder	lougoose light travel evernote clutter iphone	0.167 0.167 0.167 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
fran6co	lisse fuck christie encore	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
gen020	tsktsk bands dmeng mismo pupunta haha aftr ingat	0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
katcalbes	ceviche delicious invite sample westinchef courtesy gourmands floor bloomingdale open	0.100 0.100 0.100 0.100 0.100 0.100 0.100 0.100 0.100 0.100	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
kompaktnews_com	blog verwechselte frau post gaspedal auto	0.167 0.167 0.167 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
marimariii	hein esse ciclo vista vicioso meio update negocio	0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
moioioi	niche frescolita pienso	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
thegreatestbar	play whet thursday event greatest going check	0.143 0.143 0.143 0.143 0.143 0.143 0.143	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
thirddegreebern	papers final separate summer	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
vessila1	pounds time brake change cycle resourcefulmom goto gaining life	0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
wrodow	luggage unpacking	0.500 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
rains_music	good airport sarah pick thing going storms	0.143 0.143 0.143 0.143 0.143 0.143 0.143	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
mjcarreno	davejmatthews magnifying glasses	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
_bebe	food wishes	0.500 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
archivalia_kg	verlage paid illusion content	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
cnnhln	broadcast stations power full hours virginia transition	0.143 0.143 0.143 0.143 0.143 0.143 0.143	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
philbridler	feel ninjapixie	0.500 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
zazu2	updates reaper	0.500 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
and1grad	women black angry thatguyjr hoards	0.200 0.200 0.200 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
britthudson	miranda waiting bored haha work	0.200 0.200 0.200 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
busylittlequeen	love green iced	0.600 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
getemsoakfresh	shits wathappen concerts boostmoblie live wasss	0.167 0.167 0.167 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
kittys2	hahaha chama festa pedrodash	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
lmg175	lmfao sexie shirt bitch gonna mexie	0.167 0.167 0.167 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
mrfindmore	blog green post	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
mrslisting	health	1.000	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
pkcable	guess rides	0.500 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
saddyboy	slaps ericstxgal hands typo jennygirl fuss	0.167 0.167 0.167 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
tubaholic	flame monster penny cock fucks	0.200 0.200 0.200 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
wii101	hard game nintendo making healing work	0.167 0.167 0.167 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
xbltst5	stress post test	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
blkbrymolasses	voice dooowwwwnnnn steve dellzz urkel shurrup wearing mouth lmbo friend	0.100 0.100 0.100 0.100 0.100 0.100 0.100 0.100 0.100 0.100	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
dreamhampton	grew mama knowing shawnpeters sanctified rosetta dude thornton	0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
